tier,arm,depth,conversation_id,question_index,ability,score,context_chars,context_tokens,n_retrieved,response_chars,prompt_tokens,completion_tokens,reader_model,reader_effort,judge_model,judge_effort,config_id
100k,C prf,50,18,9,knowledge_update,1.0,25058.0,6265.0,50.0,108.0,5532.0,239.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,18,10,multi_session_reasoning,1.0,25798.0,6450.0,50.0,153.0,6058.0,213.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,18,11,multi_session_reasoning,1.0,23149.0,5787.0,50.0,191.0,5391.0,514.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,18,12,preference_following,1.0,31090.0,7773.0,50.0,3069.0,6842.0,1682.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,18,13,preference_following,1.0,31522.0,7881.0,50.0,3000.0,7118.0,1533.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,18,14,summarization,0.4,30969.0,7742.0,50.0,1981.0,6830.0,2471.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,18,15,summarization,0.5,23922.0,5981.0,50.0,2145.0,5612.0,1504.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,18,16,temporal_reasoning,1.0,26970.0,6743.0,50.0,171.0,6565.0,148.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,18,17,temporal_reasoning,1.0,21656.0,5414.0,50.0,124.0,5267.0,173.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,19,0,abstention,0.0,30844.0,7711.0,50.0,909.0,7057.0,724.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,19,1,abstention,1.0,29899.0,7475.0,50.0,56.0,6785.0,153.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,19,2,contradiction_resolution,1.0,22160.0,5540.0,50.0,262.0,5075.0,439.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,19,3,contradiction_resolution,0.875,24209.0,6052.0,50.0,580.0,5471.0,641.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,19,4,information_extraction,1.0,16376.0,4094.0,50.0,82.0,4198.0,76.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,19,5,information_extraction,1.0,29340.0,7335.0,50.0,120.0,6542.0,369.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,19,6,instruction_following,0.5,28757.0,7189.0,50.0,2855.0,6374.0,1571.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,19,7,instruction_following,0.0,30204.0,7551.0,50.0,890.0,6542.0,695.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,19,8,knowledge_update,1.0,30599.0,7650.0,50.0,387.0,6655.0,447.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,19,9,knowledge_update,1.0,31116.0,7779.0,50.0,66.0,6946.0,133.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,19,10,multi_session_reasoning,1.0,27736.0,6934.0,50.0,90.0,6330.0,125.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,19,11,multi_session_reasoning,0.4286,28777.0,7194.0,50.0,755.0,6398.0,3303.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,19,12,preference_following,1.0,30996.0,7749.0,50.0,3815.0,6820.0,2317.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,19,13,preference_following,1.0,31047.0,7762.0,50.0,2466.0,6686.0,1262.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,19,14,summarization,0.5833,30956.0,7739.0,50.0,17243.0,6720.0,8517.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,19,15,summarization,0.5,32910.0,8228.0,50.0,7565.0,6963.0,4818.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,19,16,temporal_reasoning,1.0,30846.0,7712.0,50.0,115.0,6749.0,270.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,19,17,temporal_reasoning,1.0,26218.0,6555.0,50.0,142.0,5879.0,295.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,2,0,abstention,1.0,22467.0,5617.0,50.0,56.0,5554.0,532.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,2,1,abstention,1.0,22134.0,5534.0,50.0,56.0,5182.0,1050.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,2,2,contradiction_resolution,0.5,22443.0,5611.0,50.0,157.0,5494.0,264.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,2,3,contradiction_resolution,0.5,21165.0,5291.0,50.0,304.0,4900.0,473.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,2,4,information_extraction,1.0,23624.0,5906.0,50.0,184.0,5538.0,187.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,2,5,information_extraction,1.0,22360.0,5590.0,50.0,1525.0,5239.0,1336.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,2,6,instruction_following,1.0,26034.0,6509.0,50.0,1431.0,6055.0,817.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,2,7,instruction_following,1.0,29529.0,7382.0,50.0,4167.0,6595.0,1414.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,2,8,knowledge_update,0.5,22388.0,5597.0,50.0,208.0,5394.0,1085.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,2,9,knowledge_update,1.0,24059.0,6015.0,50.0,227.0,5644.0,573.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,2,10,multi_session_reasoning,0.0,22438.0,5610.0,50.0,1367.0,5292.0,4427.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,2,11,multi_session_reasoning,1.0,23110.0,5778.0,50.0,378.0,5299.0,603.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,2,12,preference_following,1.0,24656.0,6164.0,50.0,4316.0,5756.0,4668.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,2,13,preference_following,0.5,24174.0,6044.0,50.0,3123.0,5757.0,1802.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,2,14,summarization,0.9167,23069.0,5767.0,50.0,12746.0,5461.0,4208.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,2,15,summarization,0.875,23239.0,5810.0,50.0,4594.0,5289.0,2481.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,2,16,temporal_reasoning,1.0,21121.0,5280.0,50.0,133.0,5167.0,110.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,2,17,temporal_reasoning,0.25,22183.0,5546.0,50.0,176.0,5278.0,359.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,20,0,abstention,0.0,34102.0,8526.0,50.0,651.0,7619.0,653.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,20,1,abstention,0.0,29030.0,7258.0,50.0,895.0,6999.0,694.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,20,2,contradiction_resolution,0.875,26968.0,6742.0,50.0,310.0,6056.0,291.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,20,3,contradiction_resolution,1.0,27461.0,6865.0,50.0,562.0,5990.0,547.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,20,4,information_extraction,1.0,16077.0,4019.0,50.0,110.0,4000.0,57.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,20,5,information_extraction,0.875,31840.0,7960.0,50.0,2645.0,6853.0,1520.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,20,6,instruction_following,1.0,31385.0,7846.0,50.0,4152.0,6887.0,1369.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,20,7,instruction_following,1.0,33587.0,8397.0,50.0,139.0,7603.0,159.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,20,8,knowledge_update,0.0,34628.0,8657.0,50.0,136.0,8042.0,564.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,20,9,knowledge_update,1.0,35298.0,8825.0,50.0,171.0,8119.0,560.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,20,10,multi_session_reasoning,0.25,31271.0,7818.0,50.0,434.0,7068.0,1151.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,20,11,multi_session_reasoning,0.875,31070.0,7768.0,50.0,6713.0,7062.0,5543.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,20,12,preference_following,0.75,31187.0,7797.0,50.0,3429.0,6829.0,1214.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,20,13,preference_following,1.0,36322.0,9081.0,50.0,6990.0,7817.0,2329.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,20,14,summarization,0.375,27817.0,6954.0,50.0,3140.0,6263.0,4240.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,20,15,summarization,0.7,33369.0,8342.0,50.0,5271.0,7679.0,7321.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,20,16,temporal_reasoning,0.25,29251.0,7313.0,50.0,162.0,6591.0,475.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,20,17,temporal_reasoning,0.0,28125.0,7031.0,50.0,56.0,6355.0,1050.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,3,0,abstention,0.0,22825.0,5706.0,50.0,450.0,5474.0,392.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,3,1,abstention,0.0,28653.0,7163.0,50.0,1095.0,6425.0,634.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,3,2,contradiction_resolution,0.375,22293.0,5573.0,50.0,460.0,5368.0,361.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,3,3,contradiction_resolution,0.75,25198.0,6300.0,50.0,463.0,5788.0,362.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,3,4,information_extraction,1.0,22459.0,5615.0,50.0,105.0,5384.0,96.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,3,5,information_extraction,1.0,24036.0,6009.0,50.0,943.0,5777.0,734.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,3,6,instruction_following,1.0,28175.0,7044.0,50.0,5563.0,6575.0,1847.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,3,7,instruction_following,1.0,30095.0,7524.0,50.0,1807.0,6855.0,808.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,3,8,knowledge_update,0.0,27832.0,6958.0,50.0,110.0,6388.0,29.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,3,9,knowledge_update,1.0,23622.0,5906.0,50.0,43.0,5729.0,135.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,3,10,multi_session_reasoning,1.0,19336.0,4834.0,50.0,73.0,4843.0,121.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,3,11,multi_session_reasoning,0.75,23365.0,5841.0,50.0,7478.0,5425.0,6618.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,3,12,preference_following,0.5,22613.0,5653.0,50.0,18270.0,5495.0,5892.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,3,13,preference_following,1.0,24610.0,6153.0,50.0,8042.0,5843.0,9713.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,3,14,summarization,0.75,20820.0,5205.0,50.0,10213.0,5091.0,4138.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,3,15,summarization,0.4,22350.0,5588.0,50.0,9459.0,5239.0,3512.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,3,16,temporal_reasoning,1.0,20692.0,5173.0,50.0,147.0,4909.0,136.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,3,17,temporal_reasoning,0.25,21357.0,5339.0,50.0,147.0,5057.0,305.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,4,0,abstention,0.0,28588.0,7147.0,50.0,1628.0,7122.0,877.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,4,1,abstention,0.0,30698.0,7675.0,50.0,1739.0,7894.0,1381.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,4,2,contradiction_resolution,1.0,24871.0,6218.0,50.0,802.0,6247.0,398.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,4,3,contradiction_resolution,0.75,26658.0,6665.0,50.0,1099.0,6866.0,596.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,4,4,information_extraction,0.8333,27588.0,6897.0,50.0,1111.0,6921.0,756.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,4,5,information_extraction,1.0,30149.0,7537.0,50.0,413.0,7725.0,513.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,4,6,instruction_following,1.0,28906.0,7227.0,50.0,1806.0,8012.0,7328.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,4,7,instruction_following,1.0,29273.0,7318.0,50.0,5354.0,7446.0,6398.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,4,8,knowledge_update,1.0,25817.0,6454.0,50.0,76.0,6731.0,108.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,4,9,knowledge_update,0.0,25445.0,6361.0,50.0,0.0,0.0,0.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,4,10,multi_session_reasoning,1.0,25420.0,6355.0,50.0,220.0,6294.0,296.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,4,11,multi_session_reasoning,1.0,28472.0,7118.0,50.0,324.0,7145.0,594.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,4,12,preference_following,1.0,27247.0,6812.0,50.0,2641.0,7588.0,3154.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,4,13,preference_following,1.0,25282.0,6321.0,50.0,3308.0,6673.0,1506.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,4,14,summarization,1.0,27568.0,6892.0,50.0,9258.0,7096.0,10649.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,4,15,summarization,0.6,24333.0,6083.0,50.0,4976.0,6153.0,2587.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,4,16,temporal_reasoning,1.0,24794.0,6199.0,50.0,261.0,6303.0,202.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,4,17,temporal_reasoning,1.0,27749.0,6937.0,50.0,110.0,7240.0,191.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,5,0,abstention,0.0,26087.0,6522.0,50.0,248.0,6603.0,281.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,5,1,abstention,0.0,22871.0,5718.0,50.0,836.0,5770.0,1065.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,5,2,contradiction_resolution,1.0,26227.0,6557.0,50.0,381.0,6873.0,340.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,5,3,contradiction_resolution,1.0,25724.0,6431.0,50.0,756.0,6724.0,484.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,5,4,information_extraction,1.0,22329.0,5582.0,50.0,57.0,5934.0,17.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,5,5,information_extraction,1.0,26278.0,6570.0,50.0,141.0,7080.0,209.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,5,6,instruction_following,1.0,26830.0,6708.0,50.0,241.0,7489.0,179.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,5,7,instruction_following,0.0,26506.0,6627.0,50.0,786.0,7264.0,622.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,5,8,knowledge_update,0.0,26040.0,6510.0,50.0,130.0,6712.0,550.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,5,9,knowledge_update,1.0,23673.0,5918.0,50.0,158.0,6019.0,200.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,5,10,multi_session_reasoning,0.0,26590.0,6648.0,50.0,537.0,7190.0,4347.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,5,11,multi_session_reasoning,0.0,26329.0,6582.0,50.0,509.0,6683.0,3286.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,5,12,preference_following,1.0,27065.0,6766.0,50.0,621.0,7551.0,384.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,5,13,preference_following,1.0,27511.0,6878.0,50.0,699.0,7278.0,311.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,5,14,summarization,1.0,25414.0,6354.0,50.0,6887.0,6377.0,3587.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,5,15,summarization,0.7,26330.0,6583.0,50.0,7929.0,6631.0,3354.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,5,16,temporal_reasoning,1.0,20306.0,5077.0,50.0,126.0,5187.0,128.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,5,17,temporal_reasoning,0.0,26184.0,6546.0,50.0,56.0,6660.0,532.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,6,0,abstention,0.0,21371.0,5343.0,50.0,0.0,0.0,0.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,6,1,abstention,1.0,31982.0,7996.0,50.0,56.0,6709.0,140.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,6,2,contradiction_resolution,0.875,30340.0,7585.0,50.0,619.0,6317.0,1171.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,6,3,contradiction_resolution,1.0,31167.0,7792.0,50.0,871.0,6470.0,1217.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,6,4,information_extraction,1.0,20259.0,5065.0,50.0,55.0,4799.0,113.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,6,5,information_extraction,0.8333,32298.0,8075.0,50.0,883.0,6794.0,427.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,6,6,instruction_following,1.0,27892.0,6973.0,50.0,3434.0,6040.0,2266.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,6,7,instruction_following,1.0,24960.0,6240.0,50.0,6305.0,5590.0,3288.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,6,8,knowledge_update,1.0,27004.0,6751.0,50.0,95.0,5885.0,193.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,6,9,knowledge_update,0.5,26446.0,6612.0,50.0,167.0,5597.0,301.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,6,10,multi_session_reasoning,0.0,27227.0,6807.0,50.0,0.0,0.0,0.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,6,11,multi_session_reasoning,0.875,25725.0,6431.0,50.0,6753.0,5582.0,5678.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,6,12,preference_following,1.0,24657.0,6164.0,50.0,4089.0,5403.0,1285.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,6,13,preference_following,1.0,29569.0,7392.0,50.0,4010.0,6427.0,1362.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,6,14,summarization,0.6,29276.0,7319.0,50.0,7232.0,6343.0,2438.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,6,15,summarization,0.6875,29374.0,7344.0,50.0,5556.0,6423.0,2107.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,6,16,temporal_reasoning,1.0,29858.0,7465.0,50.0,213.0,6505.0,219.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,6,17,temporal_reasoning,1.0,19501.0,4875.0,50.0,149.0,4715.0,171.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,7,0,abstention,1.0,27061.0,6765.0,50.0,56.0,6132.0,300.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,7,1,abstention,0.0,25974.0,6494.0,50.0,979.0,6096.0,710.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,7,2,contradiction_resolution,0.5,26547.0,6637.0,50.0,718.0,6118.0,684.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,7,3,contradiction_resolution,0.875,22728.0,5682.0,50.0,588.0,5667.0,648.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,7,4,information_extraction,1.0,26306.0,6577.0,50.0,112.0,6074.0,148.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,7,5,information_extraction,0.8333,29820.0,7455.0,50.0,858.0,6969.0,696.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,7,6,instruction_following,1.0,27215.0,6804.0,50.0,1305.0,6102.0,834.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,7,7,instruction_following,1.0,28853.0,7213.0,50.0,4786.0,6738.0,3039.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,7,8,knowledge_update,1.0,25668.0,6417.0,50.0,39.0,5922.0,99.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,7,9,knowledge_update,1.0,27267.0,6817.0,50.0,72.0,6472.0,136.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,7,10,multi_session_reasoning,0.9,26767.0,6692.0,50.0,8256.0,6029.0,5206.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,7,11,multi_session_reasoning,0.5,25518.0,6380.0,50.0,230.0,6175.0,595.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
