tier,arm,depth,conversation_id,question_index,ability,score,context_chars,context_tokens,n_retrieved,response_chars,prompt_tokens,completion_tokens,reader_model,reader_effort,judge_model,judge_effort,config_id
1m,B csls,100,25,11,multi_session_reasoning,0.9167,53179.0,13295.0,100.0,8786.0,11343.0,5886.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,25,12,preference_following,1.0,53951.0,13488.0,100.0,4483.0,11376.0,1410.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,25,13,preference_following,1.0,58008.0,14502.0,100.0,3224.0,12715.0,1146.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,25,14,summarization,0.6429,38074.0,9519.0,100.0,7061.0,8501.0,3404.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,25,15,summarization,0.625,49484.0,12371.0,100.0,30915.0,10607.0,14864.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,25,16,temporal_reasoning,1.0,40437.0,10109.0,100.0,143.0,9640.0,166.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,25,17,temporal_reasoning,0.0,32645.0,8161.0,100.0,56.0,7666.0,112.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,26,0,abstention,1.0,48241.0,12060.0,100.0,56.0,11258.0,109.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,26,1,abstention,1.0,51147.0,12787.0,100.0,56.0,10680.0,170.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,26,2,contradiction_resolution,1.0,34236.0,8559.0,100.0,596.0,7789.0,636.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,26,3,contradiction_resolution,0.875,51867.0,12967.0,100.0,335.0,11382.0,452.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,26,4,information_extraction,1.0,39377.0,9844.0,100.0,57.0,8720.0,70.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,26,5,information_extraction,0.7,63155.0,15789.0,100.0,2373.0,13756.0,955.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,26,6,instruction_following,1.0,32549.0,8137.0,100.0,1179.0,7695.0,953.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,26,7,instruction_following,1.0,35617.0,8904.0,100.0,529.0,8211.0,674.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,26,8,knowledge_update,1.0,36958.0,9240.0,100.0,61.0,8870.0,90.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,26,9,knowledge_update,0.0,44493.0,11123.0,100.0,70.0,10167.0,238.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,26,10,multi_session_reasoning,0.7,51059.0,12765.0,100.0,4788.0,11057.0,4810.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,26,11,multi_session_reasoning,1.0,55836.0,13959.0,100.0,96.0,12510.0,1588.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,26,12,preference_following,1.0,36608.0,9152.0,100.0,6709.0,8264.0,3918.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,26,13,preference_following,1.0,39518.0,9880.0,100.0,4309.0,8664.0,1859.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,26,14,summarization,0.5714,60413.0,15103.0,100.0,21362.0,12491.0,8902.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,26,15,summarization,0.45,46577.0,11644.0,100.0,16808.0,10450.0,8706.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,26,16,temporal_reasoning,1.0,35545.0,8886.0,100.0,87.0,8583.0,268.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,26,17,temporal_reasoning,0.25,31342.0,7836.0,100.0,118.0,7798.0,476.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,27,0,abstention,0.0,42959.0,10740.0,100.0,693.0,9939.0,439.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,27,1,abstention,0.0,40905.0,10226.0,100.0,1107.0,9704.0,610.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,27,2,contradiction_resolution,0.5,40406.0,10102.0,100.0,238.0,9220.0,236.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,27,3,contradiction_resolution,0.875,30784.0,7696.0,100.0,926.0,7545.0,1800.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,27,4,information_extraction,1.0,26135.0,6534.0,100.0,57.0,6789.0,87.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,27,5,information_extraction,0.75,35486.0,8872.0,100.0,587.0,8260.0,630.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,27,6,instruction_following,1.0,41578.0,10395.0,100.0,3637.0,9476.0,2779.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,27,7,instruction_following,1.0,45121.0,11280.0,100.0,3394.0,10470.0,1752.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,27,8,knowledge_update,0.5,43275.0,10819.0,100.0,170.0,10006.0,318.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,27,9,knowledge_update,0.0,38555.0,9639.0,100.0,110.0,9202.0,543.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,27,10,multi_session_reasoning,0.75,39074.0,9769.0,100.0,524.0,9017.0,3761.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,27,11,multi_session_reasoning,0.75,59421.0,14855.0,100.0,4786.0,12918.0,5185.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,27,12,preference_following,1.0,35929.0,8982.0,100.0,1060.0,8593.0,1288.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,27,13,preference_following,0.5,57960.0,14490.0,100.0,2656.0,12832.0,1663.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,27,14,summarization,0.8333,52423.0,13106.0,100.0,12907.0,11370.0,6984.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,27,15,summarization,0.7,41657.0,10414.0,100.0,4670.0,9494.0,3979.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,27,16,temporal_reasoning,0.0,37430.0,9358.0,100.0,56.0,9426.0,532.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,27,17,temporal_reasoning,1.0,37775.0,9444.0,100.0,169.0,9376.0,342.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,28,0,abstention,0.0,37668.0,9417.0,100.0,905.0,8497.0,641.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,28,1,abstention,0.0,35463.0,8866.0,100.0,462.0,8203.0,276.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,28,2,contradiction_resolution,0.5,38587.0,9647.0,100.0,401.0,8780.0,429.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,28,3,contradiction_resolution,0.875,42908.0,10727.0,100.0,217.0,9823.0,229.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,28,4,information_extraction,0.0,40747.0,10187.0,100.0,56.0,9346.0,396.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,28,5,information_extraction,0.4,63994.0,15999.0,100.0,802.0,13646.0,702.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,28,6,instruction_following,1.0,45540.0,11385.0,100.0,4218.0,10276.0,1412.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,28,7,instruction_following,1.0,41611.0,10403.0,100.0,947.0,9613.0,731.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,28,8,knowledge_update,1.0,47687.0,11922.0,100.0,71.0,10961.0,169.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,28,9,knowledge_update,0.0,36776.0,9194.0,100.0,79.0,8872.0,244.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,28,10,multi_session_reasoning,1.0,43377.0,10844.0,100.0,122.0,10112.0,116.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,28,11,multi_session_reasoning,0.6667,32265.0,8066.0,100.0,1999.0,7381.0,1391.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,28,12,preference_following,0.5,56003.0,14001.0,100.0,3333.0,12801.0,2327.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,28,13,preference_following,0.8333,40209.0,10052.0,100.0,2249.0,9070.0,1486.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,28,14,summarization,0.9167,53454.0,13364.0,100.0,17080.0,11982.0,8208.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,28,15,summarization,0.5,44617.0,11154.0,100.0,19709.0,9862.0,8641.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,28,16,temporal_reasoning,1.0,36774.0,9194.0,100.0,84.0,8921.0,93.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,28,17,temporal_reasoning,1.0,45319.0,11330.0,100.0,141.0,11123.0,190.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,29,0,abstention,0.0,45915.0,11479.0,100.0,1455.0,10582.0,831.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,29,1,abstention,0.0,27274.0,6819.0,100.0,280.0,6796.0,403.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,29,2,contradiction_resolution,1.0,37890.0,9473.0,100.0,435.0,9186.0,386.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,29,3,contradiction_resolution,1.0,53169.0,13292.0,100.0,634.0,11562.0,1166.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,29,4,information_extraction,1.0,34900.0,8725.0,100.0,68.0,8380.0,19.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,29,5,information_extraction,1.0,45613.0,11403.0,100.0,1741.0,10466.0,1388.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,29,6,instruction_following,0.8333,39842.0,9961.0,100.0,1706.0,9318.0,916.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,29,7,instruction_following,1.0,36868.0,9217.0,100.0,2218.0,8490.0,1020.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,29,8,knowledge_update,1.0,38947.0,9737.0,100.0,345.0,9284.0,555.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,29,9,knowledge_update,0.5,45837.0,11459.0,100.0,90.0,10889.0,505.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,29,10,multi_session_reasoning,0.0,65152.0,16288.0,100.0,56.0,14038.0,7784.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,29,11,multi_session_reasoning,0.75,42039.0,10510.0,100.0,489.0,9717.0,1154.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,29,12,preference_following,0.5,33192.0,8298.0,100.0,2753.0,7906.0,1549.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,29,13,preference_following,1.0,35225.0,8806.0,100.0,4779.0,8533.0,2632.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,29,14,summarization,0.625,62351.0,15588.0,100.0,19678.0,13439.0,11169.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,29,15,summarization,0.5833,52226.0,13057.0,100.0,15380.0,11320.0,7692.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,29,16,temporal_reasoning,1.0,28719.0,7180.0,100.0,122.0,7225.0,150.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,29,17,temporal_reasoning,1.0,43941.0,10985.0,100.0,180.0,10027.0,342.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,3,0,abstention,1.0,39878.0,9970.0,100.0,56.0,9720.0,368.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,3,1,abstention,0.0,49775.0,12444.0,100.0,1321.0,11038.0,791.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,3,2,contradiction_resolution,0.75,44923.0,11231.0,100.0,729.0,10589.0,690.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,3,3,contradiction_resolution,0.875,44334.0,11084.0,100.0,707.0,10576.0,447.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,3,4,information_extraction,1.0,45369.0,11342.0,100.0,33.0,10686.0,52.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,3,5,information_extraction,1.0,44787.0,11197.0,100.0,83.0,10676.0,114.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,3,6,instruction_following,1.0,44380.0,11095.0,100.0,3389.0,10240.0,1270.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,3,7,instruction_following,0.8333,48869.0,12217.0,100.0,3821.0,11122.0,2991.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,3,8,knowledge_update,1.0,50615.0,12654.0,100.0,117.0,11482.0,100.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,3,9,knowledge_update,1.0,47178.0,11795.0,100.0,118.0,11102.0,151.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,3,10,multi_session_reasoning,0.5,37616.0,9404.0,100.0,70.0,9309.0,542.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,3,11,multi_session_reasoning,1.0,48380.0,12095.0,100.0,6009.0,10914.0,6438.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,3,12,preference_following,1.0,48990.0,12248.0,100.0,4724.0,11135.0,3683.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,3,13,preference_following,1.0,47021.0,11755.0,100.0,7902.0,10563.0,3223.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,3,14,summarization,0.7,41842.0,10461.0,100.0,19669.0,9722.0,9081.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,3,15,summarization,0.7,38351.0,9588.0,100.0,17518.0,9130.0,6279.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,3,16,temporal_reasoning,1.0,40276.0,10069.0,100.0,194.0,10238.0,278.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,3,17,temporal_reasoning,1.0,49755.0,12439.0,100.0,141.0,11545.0,208.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,30,0,abstention,0.0,55284.0,13821.0,100.0,2086.0,12671.0,940.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,30,1,abstention,0.75,29711.0,7428.0,100.0,866.0,7212.0,699.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,30,2,contradiction_resolution,0.5,35287.0,8822.0,100.0,653.0,9065.0,702.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,30,3,contradiction_resolution,0.5,52308.0,13077.0,100.0,426.0,12346.0,617.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,30,4,information_extraction,1.0,46297.0,11574.0,100.0,145.0,11391.0,558.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,30,5,information_extraction,1.0,52134.0,13034.0,100.0,5208.0,11809.0,3131.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,30,6,instruction_following,1.0,42541.0,10635.0,100.0,3695.0,9696.0,1268.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,30,7,instruction_following,0.0,55074.0,13769.0,100.0,2206.0,12384.0,961.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,30,8,knowledge_update,1.0,39639.0,9910.0,100.0,166.0,9497.0,529.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,30,9,knowledge_update,0.5,51473.0,12868.0,100.0,142.0,12855.0,560.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,30,10,multi_session_reasoning,1.0,42708.0,10677.0,100.0,133.0,10548.0,764.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,30,11,multi_session_reasoning,0.0,66074.0,16519.0,100.0,166.0,15088.0,1098.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,30,12,preference_following,0.75,36516.0,9129.0,100.0,2464.0,8986.0,1623.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,30,13,preference_following,1.0,44275.0,11069.0,100.0,3001.0,9853.0,1135.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,30,14,summarization,0.9375,63189.0,15797.0,100.0,17101.0,14183.0,11269.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,30,15,summarization,1.0,38877.0,9719.0,100.0,10334.0,9399.0,6870.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,30,16,temporal_reasoning,0.25,56954.0,14239.0,100.0,191.0,14094.0,2642.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,30,17,temporal_reasoning,1.0,34599.0,8650.0,100.0,139.0,9013.0,442.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,31,0,abstention,0.0,54270.0,13568.0,100.0,1377.0,12865.0,800.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,31,1,abstention,0.0,58016.0,14504.0,100.0,4091.0,14584.0,2019.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,31,2,contradiction_resolution,0.5,44474.0,11119.0,100.0,275.0,10738.0,214.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,31,3,contradiction_resolution,0.5,41735.0,10434.0,100.0,172.0,9998.0,491.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,31,4,information_extraction,1.0,42046.0,10512.0,100.0,113.0,10732.0,36.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,31,5,information_extraction,0.0,31689.0,7922.0,100.0,473.0,8023.0,551.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,31,6,instruction_following,0.5,58814.0,14704.0,100.0,67.0,14476.0,109.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,31,7,instruction_following,1.0,41639.0,10410.0,100.0,2717.0,9756.0,2115.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,31,8,knowledge_update,0.0,37434.0,9359.0,100.0,173.0,9270.0,326.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,31,9,knowledge_update,1.0,49654.0,12414.0,100.0,148.0,12291.0,377.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,31,10,multi_session_reasoning,0.3333,51656.0,12914.0,100.0,163.0,12634.0,149.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,31,11,multi_session_reasoning,0.375,39133.0,9783.0,100.0,2540.0,9171.0,2572.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,31,12,preference_following,1.0,47864.0,11966.0,100.0,4374.0,10922.0,2625.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,31,13,preference_following,1.0,52306.0,13077.0,100.0,2711.0,12145.0,1137.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,31,14,summarization,0.6364,54851.0,13713.0,100.0,22097.0,12100.0,12859.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,31,15,summarization,0.6667,44374.0,11094.0,100.0,893.0,11208.0,733.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,31,16,temporal_reasoning,0.5,50821.0,12705.0,100.0,224.0,12553.0,353.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,31,17,temporal_reasoning,1.0,43698.0,10925.0,100.0,127.0,11087.0,1074.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,32,0,abstention,0.5,48446.0,12112.0,100.0,726.0,11361.0,461.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,32,1,abstention,0.0,59847.0,14962.0,100.0,1302.0,13234.0,1298.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,32,2,contradiction_resolution,0.75,40561.0,10140.0,100.0,360.0,9375.0,410.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,32,3,contradiction_resolution,0.5,39022.0,9756.0,100.0,237.0,9280.0,253.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,32,4,information_extraction,1.0,39544.0,9886.0,100.0,73.0,10383.0,82.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,32,5,information_extraction,1.0,22852.0,5713.0,100.0,99.0,6164.0,335.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,32,6,instruction_following,1.0,42187.0,10547.0,100.0,2790.0,9921.0,1091.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,32,7,instruction_following,0.0,39448.0,9862.0,100.0,147.0,10302.0,121.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
